Carriers,Country,Arrival,Departure,Duration(mins),Number of stops,Price,Price (Original Currency),Book
"['Jet Airways', 'Air India']",SG,2016-10-16T11:30:00,2016-10-15T20:05:00,1345,1,4218.519564776239,4218.519564776239,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2fgtas%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32177%7c11%7c16292%7c2016-10-15T20%3a05%7c10075%7c2016-10-15T23%3a05%3bflight%7c-32672%7c131%7c10075%7c2016-10-16T06%3a30%7c13554%7c2016-10-16T11%3a30%26carriers%3d-32177%2c-32672%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d4218.52%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_8e5dcb2a056561d88df7b7b67efcc298%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a39
"['Jet Airways', 'Singapore Airlines']",SG,2016-10-16T06:45:00,2016-10-15T19:00:00,1125,1,4219.62,4219.62,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2fedsg%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31876%7c424%7c16292%7c2016-10-15T19%3a00%7c10075%7c2016-10-15T21%3a45%3bflight%7c-32177%7c120%7c10075%7c2016-10-16T01%3a40%7c13554%7c2016-10-16T06%3a45%26carriers%3d-31876%2c-32177%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d4219.62%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_71530e24b919cc297a4dcd0279771a58%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a03%3a49
"['Singapore Airlines', 'Jet Airways']",SG,2016-10-15T17:55:00,2016-10-15T07:40:00,1035,1,4219.62,4219.62,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2fedsg%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31876%7c422%7c16292%7c2016-10-15T07%3a40%7c10075%7c2016-10-15T10%3a30%3bflight%7c-32177%7c118%7c10075%7c2016-10-15T12%3a55%7c13554%7c2016-10-15T17%3a55%26carriers%3d-31876%2c-32177%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d4219.62%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_67181a8ac59cacaefc341fd5f3d46ac0%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a03%3a49
"['Thai Airways', 'Singapore Airlines']",MY,2016-10-15T18:50:00,2016-10-15T07:10:00,1120,1,4234.490817452249,12844.9,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2fgtas%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31876%7c970%7c16292%7c2016-10-15T07%3a10%7c9970%7c2016-10-15T08%3a35%3bflight%7c-31767%7c916%7c9970%7c2016-10-15T12%3a45%7c13554%7c2016-10-15T18%3a50%26carriers%3d-31876%2c-31767%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d12844.90%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26deeplink_ids%3dap-northeast-1.prod_3371d03a89ab3930fb111df418ac98e4%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a39
"['Thai Airways', 'Singapore Airlines']",SG,2016-10-15T18:50:00,2016-10-15T07:10:00,1120,1,4237.985746611058,4237.985746611058,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2fgtas%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31876%7c970%7c16292%7c2016-10-15T07%3a10%7c9970%7c2016-10-15T08%3a35%3bflight%7c-31767%7c916%7c9970%7c2016-10-15T12%3a45%7c13554%7c2016-10-15T18%3a50%26carriers%3d-31876%2c-31767%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d4237.99%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_3371d03a89ab3930fb111df418ac98e4%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a39
"['Singapore Airlines', 'British Airways']",ID,2016-10-15T18:15:00,2016-10-15T07:40:00,1055,1,4270.575225583781,40238150.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fnusa%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31876%7c422%7c16292%7c2016-10-15T07%3a40%7c10075%7c2016-10-15T10%3a30%3bflight%7c-32480%7c198%7c10075%7c2016-10-15T13%3a10%7c13554%7c2016-10-15T18%3a15%26carriers%3d-31876%2c-32480%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d40238150.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_8e4433823bd3ff05bd383549302a89b7%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a36%3a15
"['Singapore Airlines', 'Jet Airways']",ID,2016-10-15T17:55:00,2016-10-15T07:40:00,1035,1,4327.24997754086,40772150.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fnusa%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31876%7c422%7c16292%7c2016-10-15T07%3a40%7c10075%7c2016-10-15T10%3a30%3bflight%7c-32177%7c118%7c10075%7c2016-10-15T12%3a55%7c13554%7c2016-10-15T17%3a55%26carriers%3d-31876%2c-32177%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d40772150.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_4b2a2f52f01bbe5079c98c145dac35d8%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a36%3a15
"['Jet Airways', 'Air India']",MY,2016-10-16T06:45:00,2016-10-15T19:15:00,1110,1,4364.275922040279,13238.59,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2fbgmy%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32672%7c343%7c16292%7c2016-10-15T19%3a15%7c10075%7c2016-10-15T22%3a05%3bflight%7c-32177%7c120%7c10075%7c2016-10-16T01%3a40%7c13554%7c2016-10-16T06%3a45%26carriers%3d-32672%2c-32177%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d13238.59%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26deeplink_ids%3dap-northeast-1.prod_64875d240127db90665e4ebf8318bc9b%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a42
"['Thai Airways', 'Jetstar']",MY,2016-10-15T18:50:00,2016-10-15T07:20:00,1110,1,4365.597871465963,13242.6,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2fbgmy%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32166%7c511%7c16292%7c2016-10-15T07%3a20%7c9970%7c2016-10-15T08%3a45%3bflight%7c-31767%7c916%7c9970%7c2016-10-15T12%3a45%7c13554%7c2016-10-15T18%3a50%26carriers%3d-32166%2c-31767%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d13242.60%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26deeplink_ids%3dap-northeast-1.prod_79a20d0e12c909e2ed656ad49d558acb%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a42
"['Thai Airways', 'Jetstar']",MY,2016-10-16T07:15:00,2016-10-15T19:15:00,1140,1,4365.597871465963,13242.6,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2fbgmy%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32166%7c513%7c16292%7c2016-10-15T19%3a15%7c9970%7c2016-10-15T20%3a40%3bflight%7c-31767%7c910%7c9970%7c2016-10-16T01%3a10%7c13554%7c2016-10-16T07%3a15%26carriers%3d-32166%2c-31767%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d13242.60%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26deeplink_ids%3dap-northeast-1.prod_48a0386501c8c3be4c993fc4eccf6495%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a42
"['Jet Airways', 'Air India']",SG,2016-10-16T06:45:00,2016-10-15T19:15:00,1110,1,4423.17,4423.17,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2fedsg%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32672%7c343%7c16292%7c2016-10-15T19%3a15%7c10075%7c2016-10-15T22%3a05%3bflight%7c-32177%7c120%7c10075%7c2016-10-16T01%3a40%7c13554%7c2016-10-16T06%3a45%26carriers%3d-32672%2c-32177%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d4423.17%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_b86d5a3fdf9b94a5d7f54fc0c4c89543%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a03%3a49
"['Thai Airways', 'Singapore Airlines']",ID,2016-10-15T18:50:00,2016-10-15T07:10:00,1120,1,4464.389080052732,42064300.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fnusa%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31876%7c970%7c16292%7c2016-10-15T07%3a10%7c9970%7c2016-10-15T08%3a35%3bflight%7c-31767%7c916%7c9970%7c2016-10-15T12%3a45%7c13554%7c2016-10-15T18%3a50%26carriers%3d-31876%2c-31767%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d42064300.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_c00ca62a6c17cc6401bc30f0740a4c2a%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a36%3a15
"['Jet Airways', 'Air India']",ID,2016-10-16T06:45:00,2016-10-15T19:15:00,1110,1,4529.01846245772,42673250.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fnusa%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32672%7c343%7c16292%7c2016-10-15T19%3a15%7c10075%7c2016-10-15T22%3a05%3bflight%7c-32177%7c120%7c10075%7c2016-10-16T01%3a40%7c13554%7c2016-10-16T06%3a45%26carriers%3d-32672%2c-32177%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d42673250.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_20b32f48ddea0c9e5672378d030e338b%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a36%3a15
"['British Airways', 'SilkAir']",ID,2016-10-16T05:25:00,2016-10-15T20:00:00,985,1,4630.831364241289,43632550.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fnusa%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31877%7c342%7c16292%7c2016-10-15T20%3a00%7c13311%7c2016-10-15T20%3a55%3bflight%7c-32480%7c34%7c13311%7c2016-10-15T23%3a05%7c13554%7c2016-10-16T05%3a25%26carriers%3d-31877%2c-32480%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d43632550.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_f3b5df74e636207eae1f8900853b4331%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a36%3a15
"['Air India', 'Virgin Atlantic']",MY,2016-10-15T17:30:00,2016-10-15T08:35:00,955,1,4693.381989660171,14236.9,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2fgtas%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32672%7c381%7c16292%7c2016-10-15T08%3a35%7c10957%7c2016-10-15T11%3a35%3bflight%7c-31697%7c301%7c10957%7c2016-10-15T12%3a55%7c13554%7c2016-10-15T17%3a30%26carriers%3d-32672%2c-31697%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d14236.90%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26deeplink_ids%3dap-northeast-1.prod_b947f8fafeb46ede0ef7b3d98c58e53a%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a39
"['Air India', 'Virgin Atlantic']",SG,2016-10-15T17:30:00,2016-10-15T08:35:00,955,1,4697.255663798625,4697.255663798625,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2fgtas%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32672%7c381%7c16292%7c2016-10-15T08%3a35%7c10957%7c2016-10-15T11%3a35%3bflight%7c-31697%7c301%7c10957%7c2016-10-15T12%3a55%7c13554%7c2016-10-15T17%3a30%26carriers%3d-32672%2c-31697%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d4697.26%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_b947f8fafeb46ede0ef7b3d98c58e53a%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a39
"['Air India', 'Virgin Atlantic']",ID,2016-10-15T17:30:00,2016-10-15T08:35:00,955,1,4941.70405330024,46561650.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fnusa%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32672%7c381%7c16292%7c2016-10-15T08%3a35%7c10957%7c2016-10-15T11%3a35%3bflight%7c-31697%7c301%7c10957%7c2016-10-15T12%3a55%7c13554%7c2016-10-15T17%3a30%26carriers%3d-32672%2c-31697%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d46561650.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_3ccae91a67e52c03cee367ea77281f5f%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a36%3a15
"['Thai Airways', 'Thai Airways', 'Thai Airways']",ID,2016-10-16T09:35:00,2016-10-15T20:50:00,1185,2,4952.1846371125275,46660400.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fvian%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31767%7c410%7c16292%7c2016-10-15T20%3a50%7c9970%7c2016-10-15T22%3a10%3bflight%7c-31767%7c960%7c9970%7c2016-10-16T01%3a10%7c9547%7c2016-10-16T07%3a00%3bflight%7c-31767%7c6224%7c9547%7c2016-10-16T07%3a55%7c13554%7c2016-10-16T09%3a35%26carriers%3d-31767%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d46660400.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_cd9d00df4cf336b9ee43527b193a9ebc%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a04%3a38
['Singapore Airlines'],SG,2016-10-16T05:55:00,2016-10-15T23:30:00,805,0,6008.0,6008.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2fctrp%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31876%7c322%7c16292%7c2016-10-15T23%3a30%7c13554%7c2016-10-16T05%3a55%26carriers%3d-31876%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d6008.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a34%3a46
['Singapore Airlines'],SG,2016-10-15T19:05:00,2016-10-15T12:35:00,810,0,6008.0,6008.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2fctrp%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31876%7c318%7c16292%7c2016-10-15T12%3a35%7c13554%7c2016-10-15T19%3a05%26carriers%3d-31876%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d6008.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a34%3a46
['Singapore Airlines'],SG,2016-10-15T15:40:00,2016-10-15T09:05:00,815,0,6008.0,6008.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2fctrp%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31876%7c308%7c16292%7c2016-10-15T09%3a05%7c13554%7c2016-10-15T15%3a40%26carriers%3d-31876%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d6008.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a34%3a46
['Singapore Airlines'],SG,2016-10-15T07:45:00,2016-10-15T01:10:00,815,0,6008.0,6008.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2fctrp%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31876%7c306%7c16292%7c2016-10-15T01%3a10%7c13554%7c2016-10-15T07%3a45%26carriers%3d-31876%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d6008.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a34%3a46
"['Malaysia Airlines', 'SilkAir']",MY,2016-10-15T16:35:00,2016-10-15T07:10:00,985,1,6020.309329641568,18262.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2fgtas%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31877%7c322%7c16292%7c2016-10-15T07%3a10%7c13311%7c2016-10-15T08%3a05%3bflight%7c-32080%7c4%7c13311%7c2016-10-15T09%3a50%7c13554%7c2016-10-15T16%3a35%26carriers%3d-31877%2c-32080%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d18262.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26deeplink_ids%3dap-northeast-1.prod_30993d48630ad16fb6863924786bf8bf%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a39
